iteration,state,rewards,count
395,[0 0 0 0 0 0 1 1],"{0: '8.5', 1: '7.5'}",1
396,[0 0 0 0 0 0 1 1],"{0: '8.5', 1: '7.5'}",1
397,[0 0 0 0 0 0 1 1],"{0: '8.5', 1: '7.5'}",1
398,[2 1 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
399,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
400,[2 1 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
401,[2 1 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
402,[0 0 0 0 0 1 0 1],"{0: '8.5', 1: '7.5'}",1
403,[0 0 0 0 0 1 0 1],"{0: '8.5', 1: '7.5'}",1
404,[0 0 0 0 0 1 1 0],"{0: '8.5', 1: '7.5'}",1
405,[0 0 0 0 0 1 0 1],"{0: '8.5', 1: '7.5'}",1
406,[1 0 0 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
407,[1 0 0 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
408,[0 0 0 1 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
409,[1 0 0 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
410,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
411,[1 0 0 0 0 0 2 0],"{0: '7.25', 1: '6.25'}",1
412,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
413,[1 0 0 0 2 0 0 0],"{0: '7.25', 1: '6.25'}",1
414,[2 1 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
415,[2 0 0 0 0 0 1 0],"{0: '7.25', 1: '6.25'}",1
416,[2 1 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
417,[2 1 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
418,[1 0 0 0 0 0 1 0],"{0: '8.5', 1: '7.5'}",1
419,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
420,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
421,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
422,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
423,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
424,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
425,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
426,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
427,[1 0 0 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
428,[1 0 0 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
429,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
430,[0 2 0 0 0 0 0 1],"{0: '7.25', 1: '6.25'}",1
431,[0 0 0 0 0 1 0 1],"{0: '8.5', 1: '7.5'}",1
432,[0 0 0 0 0 1 0 1],"{0: '8.5', 1: '7.5'}",1
433,[0 0 0 0 0 1 0 1],"{0: '8.5', 1: '7.5'}",1
434,[1 0 0 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
435,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
436,[1 0 0 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
437,[1 0 0 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
438,[0 1 0 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
439,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
440,[0 1 0 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
441,[0 0 1 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
442,[1 0 0 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
443,[1 0 0 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
444,[1 0 0 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
445,[1 0 0 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
446,[2 0 0 0 0 0 0 1],"{0: '7.25', 1: '6.25'}",1
447,[2 0 0 0 0 0 0 1],"{0: '7.25', 1: '6.25'}",1
448,[2 0 0 0 0 0 0 1],"{0: '7.25', 1: '6.25'}",1
449,[2 1 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
450,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
451,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
452,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
453,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
454,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
455,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
456,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
457,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
458,[0 0 0 0 1 0 0 1],"{0: '8.5', 1: '7.5'}",1
459,[0 0 0 0 1 0 0 1],"{0: '8.5', 1: '7.5'}",1
460,[0 0 0 0 1 0 0 1],"{0: '8.5', 1: '7.5'}",1
461,[0 0 0 0 1 0 0 1],"{0: '8.5', 1: '7.5'}",1
462,[2 0 0 0 0 0 1 0],"{0: '7.25', 1: '6.25'}",1
463,[2 0 0 0 0 0 1 0],"{0: '7.25', 1: '6.25'}",1
464,[2 0 0 0 0 0 1 0],"{0: '7.25', 1: '6.25'}",1
465,[2 0 0 0 0 0 1 0],"{0: '7.25', 1: '6.25'}",1
466,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
467,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
468,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
469,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
470,[2 0 0 0 0 0 0 1],"{0: '7.25', 1: '6.25'}",1
471,[2 0 0 0 0 0 0 1],"{0: '7.25', 1: '6.25'}",1
472,[2 0 0 0 0 0 0 1],"{0: '7.25', 1: '6.25'}",1
473,[0 0 0 0 0 0 1 1],"{0: '8.5', 1: '7.5'}",1
474,[2 0 0 0 0 0 0 1],"{0: '7.25', 1: '6.25'}",1
475,[2 0 0 0 0 0 0 1],"{0: '7.25', 1: '6.25'}",1
476,[2 0 0 0 0 0 0 1],"{0: '7.25', 1: '6.25'}",1
477,[2 0 0 0 0 0 0 2],"{0: '6.0', 1: '5.0'}",1
478,[2 0 0 0 0 0 1 0],"{0: '7.25', 1: '6.25'}",1
479,[0 0 2 0 0 0 0 2],"{0: '6.0', 1: '5.0'}",1
480,[2 0 0 0 0 0 1 0],"{0: '7.25', 1: '6.25'}",1
481,[2 0 0 0 0 0 1 0],"{0: '7.25', 1: '6.25'}",1
482,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
483,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
484,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
485,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
486,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
487,[2 0 0 0 0 0 1 0],"{0: '7.25', 1: '6.25'}",1
488,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
489,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
