iteration,state,rewards,count
1548,[1 2 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1549,[1 2 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1550,[1 0 0 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1551,[0 0 0 2 0 1 0 0],"{0: '7.25', 1: '6.25'}",1
1552,[1 0 0 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1553,[1 0 0 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1554,[1 0 0 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1555,[1 0 0 0 0 2 0 0],"{0: '7.25', 1: '6.25'}",1
1556,[1 0 0 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1557,[1 0 0 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1558,[0 0 0 1 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1559,[0 0 0 1 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1560,[0 0 0 1 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1561,[0 0 0 1 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1562,[1 0 0 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1563,[1 0 0 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1564,[1 0 0 0 2 0 0 0],"{0: '7.25', 1: '6.25'}",1
1565,[0 0 1 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1566,[0 0 1 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
1567,[0 0 2 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
1568,[0 0 2 0 0 2 0 0],"{0: '6.0', 1: '5.0'}",1
1569,[0 0 2 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
1570,[0 0 0 2 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1571,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1572,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1573,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1574,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1575,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1576,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1577,[0 0 0 0 0 1 0 2],"{0: '7.25', 1: '6.25'}",1
1578,[0 0 0 1 0 0 0 1],"{0: '8.5', 1: '7.5'}",1
1579,[0 0 0 1 0 0 0 1],"{0: '8.5', 1: '7.5'}",1
1580,[0 0 0 1 0 0 0 1],"{0: '8.5', 1: '7.5'}",1
1581,[0 0 0 1 0 0 0 1],"{0: '8.5', 1: '7.5'}",1
1582,[0 0 0 0 0 0 2 2],"{0: '6.0', 1: '5.0'}",1
1583,[0 0 0 0 0 0 2 2],"{0: '6.0', 1: '5.0'}",1
1584,[0 0 0 0 0 0 2 2],"{0: '6.0', 1: '5.0'}",1
1585,[0 0 0 0 0 0 2 2],"{0: '6.0', 1: '5.0'}",1
1586,[0 0 0 2 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
1587,[0 0 0 2 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
1588,[0 0 0 2 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
1589,[0 0 0 2 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
1590,[0 0 0 2 0 0 0 2],"{0: '6.0', 1: '5.0'}",1
1591,[0 0 1 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
1592,[0 0 0 0 0 0 2 2],"{0: '6.0', 1: '5.0'}",1
1593,[0 0 1 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
1594,[0 0 1 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
1595,[0 0 1 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
1596,[0 1 1 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
1597,[0 0 1 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
1598,[0 0 1 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1599,[0 0 1 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1600,[0 0 1 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1601,[0 0 1 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1602,[0 0 1 0 2 0 0 0],"{0: '7.25', 1: '6.25'}",1
1603,[0 0 1 0 2 0 0 0],"{0: '7.25', 1: '6.25'}",1
1604,[0 0 1 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1605,[0 0 1 0 2 0 0 0],"{0: '7.25', 1: '6.25'}",1
1606,[0 0 1 0 2 0 0 0],"{0: '7.25', 1: '6.25'}",1
1607,[0 0 1 0 2 0 0 0],"{0: '7.25', 1: '6.25'}",1
