iteration,state,rewards,count
3891,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",13
3903,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",12
3905,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3917,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",12
3928,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",11
3932,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
3937,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
3942,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
3945,[0 0 0 1 0 0 1 0 1 0 0 0],"{0: '1.5104712041884816', 1: '1.5'}",3
3952,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
3955,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3968,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",13
3969,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3999,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",30
4013,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",14
4016,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
4025,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
4034,[0 0 0 0 0 0 1 0 0 0 1 1],"{0: '1.5104712041884816', 1: '1.5'}",9
4043,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
